owner_org,d_fiscal_year,total
cbsa-asfc,2019-2020,21097.33
csc-scc,2019-2020,13801.60
csc-scc,2020-2021,11497.50
dfo-mpo,2020-2021,37310.68
dnd-mdn,2017-2018,382811.91
dnd-mdn,2018-2019,336649.78
phac-aspc,2019-2020,186597.76
phac-aspc,2020-2021,3050333.73
