owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,3196840.4989333334
dfo-mpo,2018-2019,4752900.936353591
dfo-mpo,2019-2020,3969060.5592369596
dfo-mpo,2020-2021,5299361.194409449
pc,2018-2019,377516.94
pc,2019-2020,700440.6117406688
pc,2020-2021,401841.49446417263
pwgsc-tpsgc,2017-2018,10526954.70572487
pwgsc-tpsgc,2018-2019,10658197.670383036
pwgsc-tpsgc,2019-2020,11205119.27364533
pwgsc-tpsgc,2020-2021,1778213.5485978327
