d_fiscal_year,total,total_constant_2019_dollars
2017-2018,12426555.20,12775463.24
2018-2019,15788615.55,15998147.97
2019-2020,13596882.04,13560617.03
2020-2021,7351107.40,7235635.15
2021-2022,14887699.42,9075140.57
