owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2020-2021,319469.39,305333.92
dfatd-maecd,2021-2022,182097.55,172910.51
ic,2017-2018,83620.00,86495.64
nrc-cnrc,2017-2018,167227.92,172269.37
nrc-cnrc,2018-2019,38639.78,39625.88
pc,2017-2018,861390.26,888657.60
pc,2018-2019,449496.21,455428.50
pc,2019-2020,843669.81,836899.27
pc,2020-2021,841364.70,802135.62
pc,2021-2022,841364.70,787316.31
pwgsc-tpsgc,2017-2018,3027070.98,3119791.67
pwgsc-tpsgc,2018-2019,857831.15,873511.42
pwgsc-tpsgc,2019-2020,2350.22,2358.77
