owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2020-2021,8000000.00,7640304.08
dnd-mdn,2020-2021,432683.15,410374.79
dnd-mdn,2021-2022,292697.43,278884.59
tsb-bst,2020-2021,14336.70,13615.20
