owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,44142.29,44608.27
aafc-aac,2020-2021,50190.70,47561.79
aafc-aac,2021-2022,46577.88,42382.84
cic,2018-2019,13373.24,13504.82
dfatd-maecd,2020-2021,128632.99,121123.14
dnd-mdn,2017-2018,13168.53,13509.77
esdc-edsc,2017-2018,89462.38,91759.25
esdc-edsc,2018-2019,70742.63,71883.50
esdc-edsc,2019-2020,73278.45,72660.05
esdc-edsc,2020-2021,89247.05,84897.99
esdc-edsc,2021-2022,34489.03,32021.17
ic,2017-2018,14297.62,14634.65
ic,2018-2019,90353.61,91491.91
jus,2017-2018,387088.27,397054.03
jus,2018-2019,140566.72,143290.09
jus,2019-2020,174988.28,171356.72
jus,2020-2021,288583.39,274078.98
jus,2021-2022,51982.21,47816.14
nrcan-rncan,2021-2022,35809.53,32343.17
pwgsc-tpsgc,2017-2018,63451.43,65105.76
pwgsc-tpsgc,2018-2019,300222.07,303371.24
pwgsc-tpsgc,2019-2020,133859.79,132677.91
pwgsc-tpsgc,2020-2021,267015.44,251711.52
pwgsc-tpsgc,2021-2022,368382.38,343829.24
ssc-spc,2017-2018,28843.95,29523.86
ssc-spc,2018-2019,122419.09,124322.89
ssc-spc,2019-2020,209350.96,206870.70
ssc-spc,2020-2021,49684.19,47233.28
