d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,203193.03,209303.02
10_office_management,2018-2019,533646.99,540230.96
10_office_management,2019-2020,343210.75,339708.09
10_office_management,2020-2021,445332.62,422848.87
10_office_management,2021-2022,470251.31,440605.36
11_defence,2017-2018,13168.53,13572.14
2_professional_services,2017-2018,54927.08,56610.56
3_information_technology,2017-2018,325023.54,334869.06
3_information_technology,2018-2019,248172.65,253067.77
3_information_technology,2019-2020,248266.73,244118.39
3_information_technology,2020-2021,428021.14,407715.66
3_information_technology,2021-2022,66989.72,61779.54
