normalized_vendor_name,original_vendor_name
HIGHLANDS FUEL DELIVERY,Highlands Fuels Delivery GP
HIGHLANDS FUEL DELIVERY,Highland Fuel Delivery  GP
HIGHLANDS FUEL DELIVERY,HIGHLANDS FUEL DELIVERY GP
HIGHLANDS FUEL DELIVERY,Highlands Fuel Delivery Gp
HIGHLANDS FUEL DELIVERY,Highlands Fuel Delivery GP
HIGHLANDS FUEL DELIVERY,Highlands fuel delivery GP
HIGHLANDS FUEL DELIVERY,Highlands Fuel Delivery
HIGHLANDS FUEL DELIVERY,HIGHLAND FUEL DELIVERY GP
HIGHLANDS FUEL DELIVERY,HIGHLANDS FUEL DELIVERY
HIGHLANDS FUEL DELIVERY,HIGHLANDS FUEL DELIVERY G.P.
HIGHLANDS FUEL DELIVERY,Highlands fuel delivery gp
HIGHLANDS FUEL DELIVERY,highlands Fuel Delivery Gp
HIGHLANDS FUEL DELIVERY,Highlands fuel Delivery GP
HIGHLANDS FUEL DELIVERY,HIGHLAND FUELS DELIVERY
