owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2019-2020,1061990.38,1041545.68
dnd-mdn,2020-2021,2241267.98,2134406.33
dnd-mdn,2021-2022,1006296.83,935579.98
dnd-mdn,2022-2023,54052.72,48366.60
nrc-cnrc,2018-2019,34500.00,35163.00
nrc-cnrc,2019-2020,44965.00,44561.87
nrc-cnrc,2020-2021,31116.99,29658.74
nrc-cnrc,2021-2022,11077.47,10289.08
pwgsc-tpsgc,2017-2018,207551.61,213807.24
pwgsc-tpsgc,2018-2019,307842.40,313741.62
pwgsc-tpsgc,2019-2020,419241.92,414249.87
pwgsc-tpsgc,2020-2021,467092.92,444822.25
pwgsc-tpsgc,2021-2022,484342.92,448381.63
pwgsc-tpsgc,2022-2023,442750.00,395968.87
