d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,22544.6294259012
11_defence,2019-2020,458407.46499332436
11_defence,2020-2021,457154.9855807743
2_professional_services,2017-2018,448082.81516977
2_professional_services,2018-2019,448082.81516977
2_professional_services,2019-2020,449310.43932092004
2_professional_services,2020-2021,448082.81516977
3_information_technology,2017-2018,901471.9129101284
3_information_technology,2018-2019,901471.9129101284
3_information_technology,2019-2020,903941.6989728959
3_information_technology,2020-2021,795643.5352068474
