owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,24001.20,24662.60
aandc-aadnc,2017-2018,19014.88,19597.67
aandc-aadnc,2018-2019,19014.88,19362.45
aandc-aadnc,2019-2020,19066.97,18913.96
aandc-aadnc,2020-2021,19014.88,18128.30
aandc-aadnc,2021-2022,77278.31,72134.31
acoa-apeca,2020-2021,6435.33,6103.54
acoa-apeca,2021-2022,37246.26,35058.08
cnsc-ccsn,2017-2018,175273.27,180652.43
cnsc-ccsn,2018-2019,164977.72,167993.35
cnsc-ccsn,2019-2020,238236.43,235195.66
cnsc-ccsn,2020-2021,450518.84,429513.16
cnsc-ccsn,2021-2022,450518.84,421577.98
csps-efpc,2018-2019,20810.70,21119.81
csps-efpc,2019-2020,37861.54,37751.60
dfatd-maecd,2017-2018,1557408.35,1604574.48
dfatd-maecd,2018-2019,1174218.73,1197585.04
dfatd-maecd,2019-2020,560488.18,555054.61
dfatd-maecd,2020-2021,194949.92,186081.80
dfo-mpo,2020-2021,55935.00,53392.11
dnd-mdn,2017-2018,12119207.27,12489921.95
dnd-mdn,2018-2019,12311949.76,12538859.62
dnd-mdn,2019-2020,11035537.25,10945170.21
dnd-mdn,2020-2021,9623507.71,9174129.51
dnd-mdn,2021-2022,12682101.36,11852604.34
elections,2017-2018,252331.72,260063.52
elections,2018-2019,73584.65,75268.12
elections,2019-2020,16211.48,16081.38
esdc-edsc,2017-2018,8965.29,9212.35
esdc-edsc,2018-2019,9114.71,9347.32
fja-cmf,2019-2020,10292.86,10071.91
fja-cmf,2020-2021,24573.04,23461.62
hc-sc,2018-2019,33266.92,33823.51
hc-sc,2019-2020,24831.70,24442.40
isc-sac,2017-2018,22126.04,22804.19
isc-sac,2018-2019,22126.04,22530.49
isc-sac,2019-2020,30374.03,30000.95
isc-sac,2020-2021,53364.08,50875.95
isc-sac,2021-2022,53364.08,49936.03
nrc-cnrc,2017-2018,143516.14,147621.57
nrc-cnrc,2018-2019,47695.82,48739.78
nrc-cnrc,2019-2020,10453.14,10491.16
nrcan-rncan,2017-2018,178344.14,183805.71
nrcan-rncan,2018-2019,182852.84,186195.20
nrcan-rncan,2019-2020,183353.80,181882.37
nrcan-rncan,2020-2021,182852.84,174327.22
nrcan-rncan,2021-2022,102847.32,97186.33
nserc-crsng,2019-2020,20843.80,20666.86
nserc-crsng,2020-2021,21613.60,20605.86
nserc-crsng,2021-2022,21613.60,20225.17
osfi-bsif,2019-2020,1273.15,1242.82
osfi-bsif,2020-2021,42469.40,40743.85
osfi-bsif,2021-2022,2773.65,2637.84
pwgsc-tpsgc,2021-2022,10525.82,9570.82
rcmp-grc,2018-2019,8781.48,8882.77
rcmp-grc,2019-2020,28110.58,27829.71
rcmp-grc,2020-2021,30731.58,29319.34
rcmp-grc,2021-2022,11988.36,11218.24
ssc-spc,2017-2018,139212.71,143470.92
ssc-spc,2018-2019,16592.67,17016.12
ssc-spc,2019-2020,14366.10,14023.89
ssc-spc,2020-2021,25633.64,24157.02
statcan,2021-2022,141250.00,131970.32
tbs-sct,2017-2018,26265.67,27007.82
tc,2017-2018,485026.44,499068.65
tc,2018-2019,1102028.49,1121765.01
