owner_org,d_fiscal_year,total
aafc-aac,2017-2018,24001.200000000004
aandc-aadnc,2017-2018,38029.757482185276
aandc-aadnc,2018-2019,38029.757482185276
aandc-aadnc,2019-2020,38133.948598574825
aandc-aadnc,2020-2021,38029.757482185276
acoa-apeca,2020-2021,6435.331230283911
cnsc-ccsn,2017-2018,471192.15765627346
cnsc-ccsn,2018-2019,506330.1079679305
cnsc-ccsn,2019-2020,270003.7227071117
cnsc-ccsn,2020-2021,450518.84216275264
csps-efpc,2018-2019,20810.70354933726
csps-efpc,2019-2020,37861.53645066274
dfatd-maecd,2017-2018,1775958.8437201537
dfatd-maecd,2018-2019,1174218.73208916
dfatd-maecd,2019-2020,752759.2194823921
dfatd-maecd,2020-2021,260827.64670529132
dfo-mpo,2020-2021,55935
dnd-mdn,2017-2018,18474848.473228328
dnd-mdn,2018-2019,16077113.660797033
dnd-mdn,2019-2020,13619816.536595404
dnd-mdn,2020-2021,10443705.38578358
elections,2017-2018,252331.71996819542
elections,2018-2019,73584.64952085567
elections,2019-2020,16211.479999999998
esdc-edsc,2017-2018,8965.289256198348
esdc-edsc,2018-2019,9114.710743801654
fja-cmf,2019-2020,10292.858776595745
fja-cmf,2020-2021,24573.041223404256
hc-sc,2018-2019,33266.92125237192
hc-sc,2019-2020,24831.69874762808
isc-sac,2017-2018,22126.043859649126
isc-sac,2018-2019,22126.043859649126
isc-sac,2019-2020,30374.02857926746
isc-sac,2020-2021,53364.078192875764
nrc-cnrc,2017-2018,143516.1393181818
nrc-cnrc,2018-2019,47695.81674242424
nrc-cnrc,2019-2020,10453.14393939394
nrcan-rncan,2017-2018,357019.14849771635
nrcan-rncan,2018-2019,274699.82257873623
nrcan-rncan,2019-2020,183353.8022385321
nrcan-rncan,2020-2021,182852.83556574924
nserc-crsng,2019-2020,20843.803622920517
nserc-crsng,2020-2021,21613.603188539742
osfi-bsif,2019-2020,1273.1491712707182
osfi-bsif,2020-2021,42469.4044198895
rcmp-grc,2018-2019,42495.03072824157
rcmp-grc,2019-2020,28110.581363926132
rcmp-grc,2020-2021,30731.580674955596
ssc-spc,2017-2018,139212.70628727693
ssc-spc,2018-2019,16592.666856287426
ssc-spc,2019-2020,14366.1038028169
ssc-spc,2020-2021,25633.636197183096
tbs-sct,2017-2018,26265.67
tc,2017-2018,1128545.336845037
tc,2018-2019,1127630.0831549626
