d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2019-2020,11548.60,11436.03
2_professional_services,2017-2018,278547.54,285871.28
2_professional_services,2018-2019,325566.01,330765.37
2_professional_services,2019-2020,572911.66,564754.21
2_professional_services,2020-2021,866956.62,822889.10
2_professional_services,2021-2022,1593658.91,1476608.19
3_information_technology,2020-2021,2955.13,2782.60
3_information_technology,2021-2022,255605.41,236576.69
4_medical,2019-2020,9910.33,9728.71
4_medical,2020-2021,21531.38,20469.24
4_medical,2021-2022,28085.38,25910.27
9_human_capital,2017-2018,17797.50,18277.47
9_human_capital,2018-2019,38135.84,38563.27
9_human_capital,2019-2020,50309.04,49736.35
9_human_capital,2020-2021,28154.01,26607.21
9_human_capital,2021-2022,22725.43,21488.28
