d_fiscal_year,total,total_constant_2019_dollars
2017-2018,296345.04,304148.75
2018-2019,363701.85,369328.65
2019-2020,644679.63,635655.30
2020-2021,919597.13,872748.15
2021-2022,1900075.13,1760583.44
