d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2606005.71,2682799.18
2018-2019,3934432.41,3993809.68
2019-2020,3484507.23,3432793.33
2020-2021,1611014.86,1528556.81
2021-2022,1321717.82,1234395.00
2022-2023,2128138.35,1906690.50
