d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2021-2022,6296.86,5692.26
0_other,2022-2023,45189.26,40776.72
1_facilities_and_construction,2020-2021,13251.54,12518.27
1_facilities_and_construction,2021-2022,32939.53,30919.46
10_office_management,2018-2019,51508.00,52211.84
10_office_management,2022-2023,39776.00,35403.20
11_defence,2017-2018,150978.22,155509.39
11_defence,2018-2019,59851.22,60888.98
11_defence,2019-2020,358367.37,354474.63
11_defence,2020-2021,936168.65,887144.51
11_defence,2021-2022,385045.12,358820.67
11_defence,2022-2023,464319.12,413178.09
2_professional_services,2020-2021,26067.13,24784.59
3_information_technology,2017-2018,23427972.51,24143853.34
3_information_technology,2018-2019,23471999.81,23910546.45
3_information_technology,2019-2020,26082224.39,25871527.09
3_information_technology,2020-2021,31043595.76,29532770.83
3_information_technology,2021-2022,29586213.67,27571039.00
3_information_technology,2022-2023,24276478.11,21721717.37
5_transportation_and_logistics,2018-2019,81492.07,83179.17
5_transportation_and_logistics,2021-2022,81074.58,73290.13
6_industrial_products_and_services,2021-2022,12053.16,10895.86
6_industrial_products_and_services,2022-2023,324180.16,291386.54
