owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,103672.24,104969.96
cbsa-asfc,2021-2022,161812.05,151250.61
cer-rec,2020-2021,329816.70,312811.94
cfia-acia,2021-2022,51.17,46.53
cgc-ccg,2017-2018,53717.57,55337.09
cgc-ccg,2018-2019,78370.41,79841.15
cgc-ccg,2019-2020,56749.63,56383.45
cgc-ccg,2020-2021,48627.96,46353.84
cgc-ccg,2021-2022,48007.60,44923.64
cic,2019-2020,24475.80,24490.73
cnsc-ccsn,2018-2019,87919.65,88894.74
cnsc-ccsn,2019-2020,216163.35,214835.84
cra-arc,2017-2018,525536.06,542155.79
cra-arc,2018-2019,125623.28,127267.77
cra-arc,2019-2020,70287.55,70051.64
cra-arc,2020-2021,59481.16,56836.87
cra-arc,2021-2022,104040.31,97359.92
csc-scc,2017-2018,3061.13,3145.49
csc-scc,2018-2019,220401.43,224459.99
csc-scc,2019-2020,507701.55,501839.99
csps-efpc,2021-2022,16311.64,14831.70
dfatd-maecd,2019-2020,20619.90,20128.72
dfatd-maecd,2020-2021,32675.05,31196.50
dfatd-maecd,2021-2022,33562.96,31845.98
dfo-mpo,2017-2018,769701.81,791547.39
dfo-mpo,2018-2019,422485.84,427588.34
dfo-mpo,2019-2020,402057.68,399412.35
dfo-mpo,2020-2021,146069.02,138463.49
dfo-mpo,2021-2022,201996.10,184378.37
dnd-mdn,2017-2018,150978.22,155419.34
dnd-mdn,2018-2019,59851.22,60834.94
dnd-mdn,2019-2020,358367.37,354381.23
dnd-mdn,2020-2021,949420.19,903298.32
dnd-mdn,2021-2022,430037.81,403264.83
ec,2020-2021,17766.06,16914.50
ec,2021-2022,48858.78,45305.29
elections,2017-2018,5885466.18,6048654.50
elections,2018-2019,19890695.90,20254277.50
elections,2019-2020,19945190.96,19785128.79
elections,2020-2021,19890695.90,18963281.56
elections,2021-2022,13296793.97,12574281.21
esdc-edsc,2020-2021,1588222.57,1507859.25
esdc-edsc,2021-2022,4224554.04,3856411.73
hc-sc,2017-2018,14198.45,14589.72
hc-sc,2020-2021,13935.58,13317.72
hc-sc,2021-2022,10143.82,9632.96
iaac-aeic,2021-2022,39992.96,38026.77
ic,2020-2021,29736.65,28366.94
ic,2021-2022,11725.61,11069.57
isc-sac,2020-2021,16046.90,15219.55
isc-sac,2021-2022,2243.43,2039.89
jus,2020-2021,108.07,102.50
jus,2021-2022,39446.16,36912.18
lac-bac,2019-2020,5181.50,5058.07
lac-bac,2020-2021,19771.52,18874.88
nbc-ccbn,2018-2019,51508.00,52163.89
nbc-ccbn,2020-2021,28432.00,26966.10
nrcan-rncan,2017-2018,10893.27,11204.58
nrcan-rncan,2020-2021,43252.95,41022.91
nsira-ossnr,2020-2021,132399.76,125573.47
oag-bvg,2020-2021,8953.43,8544.45
oag-bvg,2021-2022,1998.53,1904.22
pco-bcp,2020-2021,125871.84,119735.81
pco-bcp,2021-2022,63005.36,57664.84
phac-aspc,2018-2019,105584.67,106924.46
phac-aspc,2020-2021,109112.87,103487.21
phac-aspc,2021-2022,23324.73,21978.20
psc-cfp,2020-2021,63933.07,61098.48
psc-cfp,2021-2022,46140.38,43832.67
rcmp-grc,2017-2018,121368.97,124872.27
rcmp-grc,2018-2019,10675.63,10948.08
rcmp-grc,2019-2020,96812.88,95978.73
rcmp-grc,2020-2021,433757.02,410923.57
rcmp-grc,2021-2022,75415.46,70257.06
ssc-spc,2017-2018,16044029.05,16543648.68
ssc-spc,2018-2019,2502830.18,2542452.98
ssc-spc,2019-2020,4726042.58,4686111.92
ssc-spc,2020-2021,7857404.04,7491686.57
ssc-spc,2021-2022,15480441.00,14417289.24
tbs-sct,2021-2022,24957.72,22693.32
tc,2021-2022,20475.60,18937.94
tsb-bst,2020-2021,34542.87,32761.91
tsb-bst,2021-2022,13070.28,12453.47
