normalized_vendor_name,original_vendor_name
COMPUGEN,COMPUGEN INC.
COMPUGEN,Compugen Inc.
COMPUGEN,COMPUGEN INC
COMPUGEN,"Compugen Horizon, Dartmouth, NS"
COMPUGEN,COMPUGEN SYSTEMS LTD.
COMPUGEN,Compugen Systems (Ottawa) Ltd.
COMPUGEN,Compugen
COMPUGEN,Compugen Inc
COMPUGEN,COMPUGEN
COMPUGEN,COMPUGEN Inc
COMPUGEN,"Compugen, Inc"
COMPUGEN,Compugen Systemes Ltee.
COMPUGEN,"Compugen, Inc."
COMPUGEN,Compugen inc
COMPUGEN,COMPUGEN SYSTEMS (OTTAWA) LTD
COMPUGEN,COMPUGEN SERVICES LTD.
COMPUGEN,COMPUGEN LOGISTICS LTD
COMPUGEN,Compugen Horizon
COMPUGEN,Compugen-Horizon Inc.
COMPUGEN,Compugen Systems Limited
COMPUGEN,Compugen Systems Ltd
COMPUGEN,COMPUGEN SYSTEMS
