normalized_vendor_name,original_vendor_name
COFOMO,COFOMO OTTAWA
COFOMO,Emerion Inc.
COFOMO,EMERION INC.
COFOMO,Cofomo Ottawa
COFOMO,EMERION
COFOMO,COFOMO
COFOMO,EMERION/COFOMO OTTAWA
COFOMO,Cofomo Ottawa Inc
COFOMO,Cofomo Inc.
COFOMO,Emerion
COFOMO,COMOFO OTTAWA
COFOMO,COFOMO INC
COFOMO,Cofomo
COFOMO,Cofomo (ottawa)
COFOMO,Emerion-Cofomo in Joint Venture
COFOMO,Emerion-Cofomo & FMC in Joint Venture
COFOMO,Emerion through PWGSC
COFOMO,Cofomo inc.
COFOMO,COFOMO INC.
COFOMO,EMERION-Cofomo & FMC in Joint Venture
COFOMO,EMERION-Cofomo in Joint Venture
