normalized_vendor_name,original_vendor_name
AVI SPL,AVI-SPL Canada Ltd
AVI SPL,AVI-SPL Canada Ltd.
AVI SPL,AVI-SPL CANADA LTD
AVI SPL,AVI SPL CANADA LTD
AVI SPL,AVI-SPL CANADA LTD.
AVI SPL,Avi-Spl Canada Ltd.
AVI SPL,AVI-SPL
AVI SPL,Avi-Spl Canada Ltd
AVI SPL,AVI-SPL Canada
AVI SPL,AVI-SPL CANADA INC.
AVI SPL,AVI-SPL CANADA
AVI SPL,AVI-SPL Canada LTD
AVI SPL,AVI-SPL CANADA LTF
AVI SPL,avi-spl canada ltd
AVI SPL,AVI-SPL CANADA INC
AVI SPL,avi-spl canada ltd.
AVI SPL,AVI-SPL Canada Inc.
AVI SPL,AVI SPL
AVI SPL,AVI - SPL CANADA LTD
AVI SPL,AVI-SPL Canada inc.
AVI SPL,AVI SPL Canada Ltd.
AVI SPL,AVI- SPL Canada
AVI SPL,AVI SPL Canada Ltd
AVI SPL,Avi-Spl Canada
