owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,276219.29,269639.54
aafc-aac,2020-2021,60697.01,57200.57
aafc-aac,2021-2022,19850.82,18811.28
aandc-aadnc,2018-2019,146811.10,148063.14
atssc-scdata,2017-2018,23860.81,24597.89
atssc-scdata,2018-2019,17757.29,18070.38
atssc-scdata,2019-2020,12460.04,12448.30
atssc-scdata,2020-2021,4131.12,3936.77
atssc-scdata,2021-2022,16706.24,15426.60
cas-satj,2017-2018,645484.54,663469.34
cas-satj,2018-2019,874314.18,882471.40
cas-satj,2019-2020,471462.97,461387.19
cas-satj,2020-2021,444119.52,421587.75
cas-satj,2021-2022,440867.37,411930.24
cbsa-asfc,2017-2018,131684.35,135674.91
cbsa-asfc,2018-2019,329048.42,332558.30
cbsa-asfc,2019-2020,250842.04,248144.17
cbsa-asfc,2020-2021,76722.42,72766.75
cbsa-asfc,2021-2022,31188.23,28358.54
cer-rec,2019-2020,122228.73,119628.06
cer-rec,2020-2021,98431.98,92761.83
cfia-acia,2017-2018,301304.21,309780.53
cfia-acia,2018-2019,463588.28,469433.82
cfia-acia,2019-2020,119148.23,116310.03
cfia-acia,2020-2021,273711.64,259599.56
cfia-acia,2021-2022,259488.56,241295.96
cgc-ccg,2019-2020,36957.13,36679.23
cgc-ccg,2020-2021,10207.34,9681.07
cgc-ccg,2021-2022,30197.53,27645.11
cic,2018-2019,8182.04,8251.82
cic,2019-2020,53928.55,53603.94
cihr-irsc,2021-2022,17769.35,16157.15
cnsc-ccsn,2017-2018,30061.23,31060.84
cnsc-ccsn,2019-2020,259143.76,255259.44
cnsc-ccsn,2020-2021,11480.60,10888.68
cnsc-ccsn,2021-2022,115912.13,107422.50
cra-arc,2017-2018,35069.48,36243.68
cra-arc,2020-2021,727.49,689.98
cra-arc,2021-2022,375228.74,343481.76
csa-asc,2017-2018,13402.85,13778.57
csps-efpc,2018-2019,115814.84,116802.54
csps-efpc,2020-2021,21179.77,20144.54
csps-efpc,2021-2022,41940.09,38134.89
dfatd-maecd,2017-2018,52929.37,54401.39
dfatd-maecd,2018-2019,47002.24,47743.17
dfatd-maecd,2019-2020,96393.33,94777.29
dfatd-maecd,2020-2021,709713.86,678728.99
dfatd-maecd,2021-2022,54593.25,51365.15
dfo-mpo,2017-2018,277484.04,285130.70
dfo-mpo,2018-2019,22373.65,22760.71
dfo-mpo,2019-2020,180974.39,178716.42
dfo-mpo,2020-2021,382224.32,362764.72
dfo-mpo,2021-2022,664859.35,607873.33
dnd-mdn,2017-2018,817642.39,842195.04
dnd-mdn,2018-2019,1194099.49,1210492.54
dnd-mdn,2019-2020,791854.90,783261.30
dnd-mdn,2020-2021,1146863.13,1090028.88
dnd-mdn,2021-2022,962528.26,890690.13
ec,2018-2019,65359.25,65916.65
ec,2019-2020,11330.08,11060.19
ec,2020-2021,25395.44,24086.10
ec,2021-2022,179639.16,166874.43
esdc-edsc,2018-2019,427461.62,433818.64
esdc-edsc,2019-2020,195926.67,192584.99
esdc-edsc,2020-2021,732698.19,698571.17
esdc-edsc,2021-2022,557361.54,523779.84
