d_fiscal_year,total,total_constant_2019_dollars
2017-2018,8032399.52,8231115.82
2018-2019,8183586.68,8289719.08
2019-2020,6221093.79,6124519.96
2020-2021,7047206.60,6674803.83
2021-2022,9447288.38,8676975.45
