d_most_recent_category,total,percentage
3_information_technology,40761326.89,0.7438
11_defence,6248107.90,0.114
6_industrial_products_and_services,4602236.17,0.084
10_office_management,1170142.79,0.0214
2_professional_services,994920.06,0.0182
1_facilities_and_construction,884666.30,0.0161
5_transportation_and_logistics,61710.21,0.0011
9_human_capital,39926.10,7e-4
0_other,37998.22,7e-4
