d_most_recent_category,total,percentage
2_professional_services,2531805.82,0.5735
5_transportation_and_logistics,1061298.98,0.2404
1_facilities_and_construction,704376.35,0.1595
3_information_technology,117527.95,0.0266
0_other,0.00,0
