owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,153744.15,158367.25
dfo-mpo,2018-2019,270576.08,275521.03
dfo-mpo,2019-2020,1623380.28,1609977.50
dfo-mpo,2020-2021,654822.48,622631.30
dfo-mpo,2021-2022,115554.00,106955.30
dfo-mpo,2022-2023,1165302.72,1032819.97
nrcan-rncan,2019-2020,39462.43,39088.36
pwgsc-tpsgc,2017-2018,15720.60,16199.94
tbs-sct,2020-2021,39963.16,37858.41
tc,2017-2018,24999.99,25716.29
tc,2018-2019,183447.59,186123.47
tc,2019-2020,49764.92,49147.45
tc,2020-2021,39963.44,37801.90
tc,2022-2023,38307.26,33937.91
