d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,834720.6716118422
1_facilities_and_construction,2018-2019,5163949.917598685
1_facilities_and_construction,2019-2020,5178097.725592106
1_facilities_and_construction,2020-2021,5163949.917598685
