owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2019-2020,42700.44,42855.75
csa-asc,2021-2022,175975.65,162042.64
dfatd-maecd,2018-2019,58974.70,59477.65
dfo-mpo,2017-2018,191654.56,196936.00
dfo-mpo,2018-2019,259020.18,261375.01
dfo-mpo,2019-2020,25376.13,24771.65
dfo-mpo,2020-2021,174246.23,165300.60
dfo-mpo,2021-2022,365555.00,333248.15
dnd-mdn,2017-2018,1344309.39,1384695.14
dnd-mdn,2018-2019,2456890.13,2497711.60
dnd-mdn,2019-2020,2315696.20,2290497.27
dnd-mdn,2020-2021,1578074.82,1501212.28
dnd-mdn,2021-2022,1737962.16,1618196.47
hc-sc,2017-2018,57979.74,59593.62
ic,2017-2018,786687.59,808501.58
ic,2018-2019,96386.04,97474.64
ic,2019-2020,381323.55,373594.86
ic,2020-2021,587175.18,559828.17
ic,2021-2022,177621.06,162806.21
nrc-cnrc,2017-2018,226960.50,233552.69
nrc-cnrc,2018-2019,78996.04,79838.13
nrc-cnrc,2019-2020,996562.34,976876.55
nrc-cnrc,2020-2021,704077.54,672485.92
nrc-cnrc,2021-2022,780387.70,722836.80
nrcan-rncan,2017-2018,95892.59,98535.11
nrcan-rncan,2018-2019,81278.64,82125.16
nrcan-rncan,2019-2020,41018.44,40041.35
nrcan-rncan,2020-2021,204702.02,194284.65
nrcan-rncan,2021-2022,54959.82,50286.42
pc,2018-2019,24743.25,24954.27
rcmp-grc,2017-2018,791331.52,815597.80
rcmp-grc,2018-2019,1119208.71,1135310.18
rcmp-grc,2019-2020,1271950.72,1248590.06
rcmp-grc,2020-2021,419540.13,400510.57
rcmp-grc,2021-2022,1757088.29,1638857.38
ssc-spc,2017-2018,11409.13,11723.53
ssc-spc,2018-2019,721127.18,734044.68
ssc-spc,2019-2020,241211.46,239470.71
ssc-spc,2020-2021,191971.33,183020.57
ssc-spc,2021-2022,191971.33,179639.29
tc,2017-2018,14120.48,14509.60
tc,2018-2019,125706.97,127362.06
tc,2019-2020,16207.42,16033.11
tc,2020-2021,330159.90,314022.99
