d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,7303039.91,7239452.27
1_facilities_and_construction,2020-2021,9481220.34,9011499.56
1_facilities_and_construction,2021-2022,11376603.98,10562551.10
11_defence,2017-2018,394204.44,404419.57
11_defence,2018-2019,434739.44,441490.84
11_defence,2019-2020,395284.45,391948.66
11_defence,2020-2021,394204.44,374758.45
11_defence,2021-2022,394204.44,365997.14
5_transportation_and_logistics,2017-2018,552377.27,566010.34
5_transportation_and_logistics,2018-2019,1309353.71,1328960.70
5_transportation_and_logistics,2019-2020,1183307.94,1175159.03
5_transportation_and_logistics,2020-2021,995586.94,952159.18
5_transportation_and_logistics,2021-2022,784924.69,724706.40
6_industrial_products_and_services,2020-2021,27574.70,26040.85
