owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,552377.27,566010.34
dfo-mpo,2018-2019,1309353.71,1328960.70
dfo-mpo,2019-2020,1183307.94,1175159.03
dfo-mpo,2020-2021,995586.94,952159.18
dfo-mpo,2021-2022,784924.69,724706.40
dnd-mdn,2017-2018,412217.66,422899.57
dnd-mdn,2018-2019,452752.66,459784.19
dnd-mdn,2019-2020,413347.02,409858.80
dnd-mdn,2020-2021,439792.36,417923.93
dnd-mdn,2021-2022,412217.66,382721.43
pwgsc-tpsgc,2019-2020,7303039.91,7239452.27
pwgsc-tpsgc,2020-2021,9481220.34,9011499.56
pwgsc-tpsgc,2021-2022,11376603.98,10562551.10
