d_fiscal_year,total,total_constant_2019_dollars
2017-2018,964594.93,987132.20
2018-2019,1715846.37,1738539.55
2019-2020,8877258.37,8859074.20
2020-2021,10916599.65,10648113.38
2021-2022,12573746.33,9486922.29
