owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,30392.21,31229.73
dfo-mpo,2018-2019,22120.67,22309.32
dfo-mpo,2019-2020,18960.58,19029.54
pwgsc-tpsgc,2017-2018,1598141.11,1645196.34
pwgsc-tpsgc,2018-2019,2547255.48,2593816.71
pwgsc-tpsgc,2019-2020,2554234.26,2533736.27
pwgsc-tpsgc,2020-2021,321023.98,302531.48
