owner_org,d_fiscal_year,total
acoa-apeca,2017-2018,5490.1
acoa-apeca,2018-2019,19464.9
acoa-apeca,2019-2020,19550
cas-satj,2019-2020,30510
cas-satj,2020-2021,9048.30882352941
cbsa-asfc,2017-2018,508769.6758164678
cbsa-asfc,2018-2019,371284.75771449576
cbsa-asfc,2019-2020,981338.7014062984
cbsa-asfc,2020-2021,978657.4481237675
cer-rec,2019-2020,24937.5
cfia-acia,2017-2018,69156
dnd-mdn,2019-2020,8049.6138996139
dnd-mdn,2020-2021,363938.35320913943
ec,2018-2019,108845.39025
ec,2019-2020,52407.03975
polar-polaire,2019-2020,69071.11396468699
polar-polaire,2020-2021,97716.88603531299
ps-sp,2018-2019,245108.2151793161
ps-sp,2019-2020,435483.52793994994
ps-sp,2020-2021,434293.682235196
