d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,140184.84,142657.29
1_facilities_and_construction,2019-2020,679422.56,674002.82
1_facilities_and_construction,2020-2021,578417.42,552029.64
1_facilities_and_construction,2021-2022,531518.56,488328.08
1_facilities_and_construction,2022-2023,1173219.31,1049404.16
10_office_management,2019-2020,33137.25,32776.12
5_transportation_and_logistics,2017-2018,113505.59,116884.72
5_transportation_and_logistics,2018-2019,192352.09,196038.16
5_transportation_and_logistics,2021-2022,1253757.60,1136159.32
5_transportation_and_logistics,2022-2023,11300.00,9999.88
