d_most_recent_category,total,percentage
2_professional_services,40416403.02,0.9557
4_medical,892731.74,0.0211
1_facilities_and_construction,543953.87,0.0129
6_industrial_products_and_services,215565.63,0.0051
5_transportation_and_logistics,107718.41,0.0025
9_human_capital,60910.34,0.0014
11_defence,51579.96,0.0012
