normalized_vendor_name,original_vendor_name
BUREAU VERITAS CANADA,BUREAU VERITAS LABORATORIES (MAXXAM ANALYTICS)
BUREAU VERITAS CANADA,BUREAU VERITAS CANADA (2019) INC.
BUREAU VERITAS CANADA,BUREAU VERITAS CANADA (2019) INC
BUREAU VERITAS CANADA,Bureau Veritas Canada (2019) Inc.
BUREAU VERITAS CANADA,Bureau Veritas Canada Inc
BUREAU VERITAS CANADA,Bureau Veritas Canada inc.
BUREAU VERITAS CANADA,BUREAU VERITAS (CANADA) INC
BUREAU VERITAS CANADA,Bureau Veritas Canada (2019) Inc
BUREAU VERITAS CANADA,BUREAU VERITAS CANADA (2019) LTD
BUREAU VERITAS CANADA,Bureau Veritas Canada
