d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,97051.79,99768.69
1_facilities_and_construction,2018-2019,27594.00,28054.74
1_facilities_and_construction,2019-2020,63794.99,62842.14
1_facilities_and_construction,2020-2021,235192.61,223125.39
1_facilities_and_construction,2021-2022,120320.49,91696.27
11_defence,2020-2021,10202.63,9606.98
11_defence,2021-2022,41377.33,32368.02
2_professional_services,2017-2018,3175990.07,3258245.55
2_professional_services,2018-2019,3149054.74,3198027.20
2_professional_services,2019-2020,10292760.78,10187690.89
2_professional_services,2020-2021,11254530.06,10698645.34
2_professional_services,2021-2022,12544067.37,9633430.46
4_medical,2017-2018,105794.32,108414.57
4_medical,2018-2019,182145.89,184978.53
4_medical,2019-2020,182644.92,181103.58
4_medical,2020-2021,182145.89,173160.68
4_medical,2021-2022,240000.72,164599.29
5_transportation_and_logistics,2017-2018,107718.41,110428.78
6_industrial_products_and_services,2017-2018,97065.07,99353.10
6_industrial_products_and_services,2020-2021,118500.56,113378.93
9_human_capital,2017-2018,60910.34,62346.12
