owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,1901578.28,1959325.94
dnd-mdn,2018-2019,1477646.14,1504555.14
dnd-mdn,2019-2020,1421681.08,1411056.07
dnd-mdn,2020-2021,695221.26,664460.01
dnd-mdn,2021-2022,845852.53,791515.85
