d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1034897.78
1_facilities_and_construction,2018-2019,1034897.78
1_facilities_and_construction,2019-2020,1037733.12
11_defence,2017-2018,434275.73
11_defence,2018-2019,10343.59
6_industrial_products_and_services,2020-2021,695221.26
