normalized_vendor_name,original_vendor_name
ATLANTIC ROOFERS,Atlantic Roofers Ltd.
ATLANTIC ROOFERS,Atlantic Roofers Limited
ATLANTIC ROOFERS,ATLANTIC ROOFERS LIMITED
ATLANTIC ROOFERS,ATLANTIC ROOFERS LTD
ATLANTIC ROOFERS,Atlantic Roofers
ATLANTIC ROOFERS,ATLANTIC ROOFERS
ATLANTIC ROOFERS,Atlantic roofers Limited
ATLANTIC ROOFERS,Atlantic Roofers Ltd
ATLANTIC ROOFERS,ATLANTIC ROOFER LIMITED
ATLANTIC ROOFERS,ATLANTIC ROOFERS LTD.
ATLANTIC ROOFERS,ALTANTIC ROOFERS LIMITED
ATLANTIC ROOFERS,Attlantic Roofers Limited
