owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,726.43,733.58
aafc-aac,2019-2020,311233.70,307260.65
aafc-aac,2020-2021,161486.96,153549.53
aafc-aac,2021-2022,33765.92,31349.80
aandc-aadnc,2019-2020,2773.26,2706.14
aandc-aadnc,2020-2021,45688.37,43530.65
aandc-aadnc,2021-2022,42504.29,39462.90
dfo-mpo,2021-2022,28873.76,26306.30
dnd-mdn,2017-2018,123477.73,126677.45
dnd-mdn,2018-2019,185060.87,187878.90
dnd-mdn,2019-2020,190131.28,187170.81
dnd-mdn,2020-2021,130417.39,123785.07
dnd-mdn,2021-2022,185289.17,171937.10
ec,2018-2019,25294.50,25601.88
iaac-aeic,2018-2019,14274.73,14415.18
iaac-aeic,2019-2020,53732.82,53284.32
iaac-aeic,2020-2021,38155.11,36158.94
nrc-cnrc,2021-2022,28250.00,26164.27
nrcan-rncan,2018-2019,88919.70,89847.04
nrcan-rncan,2019-2020,44039.49,43279.83
nrcan-rncan,2021-2022,33900.00,30742.19
pc,2017-2018,9227.13,9444.64
pc,2018-2019,34666.05,35224.90
pc,2019-2020,402159.94,397619.47
pc,2020-2021,276959.94,263082.83
pc,2021-2022,55557.34,51689.44
