owner_org,d_fiscal_year,total
aafc-aac,2017-2018,3794.1033333333335
aafc-aac,2018-2019,73528.50666666668
aafc-aac,2019-2020,34290.231511254024
aafc-aac,2020-2021,9237.368488745982
aandc-aadnc,2017-2018,240092.51870689995
aandc-aadnc,2018-2019,135660.20795180055
aandc-aadnc,2019-2020,161900.20066797643
aandc-aadnc,2020-2021,10616.406601178782
cas-satj,2017-2018,81386.78145695364
cas-satj,2018-2019,81386.78145695364
cer-rec,2018-2019,66069.06202702702
cer-rec,2019-2020,76887.38797297297
cer-rec,2020-2021,158774.30000000002
cfia-acia,2018-2019,118947.46384517766
cfia-acia,2019-2020,61379.301132795896
cfia-acia,2020-2021,56783.18502202644
chrc-ccdp,2020-2021,10285.46105263158
cnsc-ccsn,2018-2019,24252.138837209306
cnsc-ccsn,2019-2020,26618.2011627907
crtc,2018-2019,6374.5625748503
crtc,2019-2020,37076.537425149705
csa-asc,2019-2020,70789.88725701944
csa-asc,2020-2021,131828.10637149026
csc-scc,2017-2018,47093.2
csc-scc,2019-2020,12962.930831826401
csc-scc,2020-2021,175818.40269849505
csps-efpc,2017-2018,70569.92531534564
csps-efpc,2018-2019,31776.64633136095
csps-efpc,2019-2020,71859.11
dfatd-maecd,2017-2018,49397.55486377124
dfatd-maecd,2018-2019,176572.6185863149
dfatd-maecd,2019-2020,76166.65654991388
dfo-mpo,2017-2018,10476.771356993737
dfo-mpo,2018-2019,33544.04864300627
dfo-mpo,2020-2021,67136.02
dnd-mdn,2017-2018,674820.5447906096
dnd-mdn,2018-2019,666380.1324249512
dnd-mdn,2019-2020,866244.665497268
dnd-mdn,2020-2021,780066.1908099682
ec,2018-2019,130548.24424451301
ec,2019-2020,88211.845755487
ec,2020-2021,41763.839616569676
elections,2018-2019,45792.93
esdc-edsc,2017-2018,46654.84825825826
esdc-edsc,2018-2019,40158.670000000006
esdc-edsc,2019-2020,36108.92
fin,2017-2018,17158.07
hc-sc,2017-2018,311615.5206321967
hc-sc,2018-2019,603242.1585639112
hc-sc,2019-2020,430210.04166764684
hc-sc,2020-2021,178892.21844447916
iaac-aeic,2019-2020,68490.12000000001
ic,2017-2018,75898.88825496228
ic,2018-2019,93276.97167202234
ic,2019-2020,102265.91885350319
ic,2020-2021,21194.979453953587
infc,2017-2018,69554.97286885248
infc,2018-2019,9750.697131147543
irb-cisr,2019-2020,12645.579999999998
isc-sac,2018-2019,80800.65000000001
jus,2018-2019,8589.936551724137
jus,2019-2020,119391.47344827586
mpcc-cppm,2020-2021,3592.922681359045
nrc-cnrc,2017-2018,39361.73660583942
nrc-cnrc,2018-2019,19337.894096385542
nrc-cnrc,2019-2020,45264.35524184976
nrc-cnrc,2020-2021,11290.290661764704
nrcan-rncan,2017-2018,35675.88489130435
nrcan-rncan,2019-2020,24163.41
nserc-crsng,2018-2019,10842.58
nserc-crsng,2019-2020,18593.3
nserc-crsng,2020-2021,7027.439274924472
ocol-clo,2017-2018,43360.52156343823
ocol-clo,2018-2019,68077.39196597354
oic-ci,2018-2019,10243.745731958763
oic-ci,2019-2020,31505.974268041235
osfi-bsif,2017-2018,84445.94310174309
osfi-bsif,2018-2019,59449.77363022171
osfi-bsif,2019-2020,2347.760322580645
pc,2017-2018,46533.83
pc,2018-2019,76499.64064781023
pc,2019-2020,89459.95870437956
pc,2020-2021,76982.989034907
pco-bcp,2017-2018,15492.130000000003
phac-aspc,2017-2018,60911.23568
phac-aspc,2018-2019,34814.88245508982
phac-aspc,2019-2020,21919.317544910176
phac-aspc,2020-2021,60366.47208510638
ps-sp,2017-2018,59.94920529801324
psc-cfp,2017-2018,17974.31357142857
pwgsc-tpsgc,2017-2018,348938.9880746986
pwgsc-tpsgc,2018-2019,165989.52730570253
pwgsc-tpsgc,2019-2020,137450.10732718674
pwgsc-tpsgc,2020-2021,9278.161354581673
ssc-spc,2017-2018,3717.9300000000003
ssc-spc,2020-2021,62868
tbs-sct,2018-2019,83051.51602605864
tbs-sct,2019-2020,18790.44397394137
tbs-sct,2020-2021,33857.96
tc,2017-2018,14562.443633156965
tc,2018-2019,50625.986366843026
tc,2019-2020,204359.8
