d_most_recent_category,total,percentage
2_professional_services,11047857.01,0.933
3_information_technology,691088.07,0.0584
1_facilities_and_construction,59520.77,0.005
11_defence,29620.13,0.0025
9_human_capital,12772.32,0.0011
