d_fiscal_year,total,total_constant_2019_dollars
2017-2018,465416.98,478661.79
2018-2019,425755.68,429759.99
2019-2020,961137.49,943083.85
2020-2021,303530.20,288069.60
2021-2022,852147.26,789811.69
