owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,41136.16,42417.52
aandc-aadnc,2018-2019,29306.35,29872.55
aandc-aadnc,2019-2020,26951.30,26736.31
aandc-aadnc,2020-2021,26877.66,25596.16
aandc-aadnc,2021-2022,5108.42,4731.73
aandc-aadnc,2022-2023,8340.83,7455.04
acoa-apeca,2019-2020,5037.88,4997.69
acoa-apeca,2020-2021,5024.11,4784.57
atssc-scdata,2017-2018,11203.95,11523.92
atssc-scdata,2021-2022,5187.57,4721.92
atssc-scdata,2022-2023,17127.66,15312.53
cas-satj,2017-2018,536711.29,553273.35
cas-satj,2018-2019,548192.91,558638.99
cas-satj,2019-2020,583462.48,578571.18
cas-satj,2020-2021,577001.92,549131.09
cas-satj,2021-2022,316520.38,294609.45
cas-satj,2022-2023,296952.29,265714.15
cbsa-asfc,2017-2018,197242.23,203210.59
cbsa-asfc,2018-2019,405330.13,412766.95
cbsa-asfc,2019-2020,603560.89,598371.35
cbsa-asfc,2020-2021,765017.19,728410.81
cbsa-asfc,2021-2022,732526.14,681223.28
cbsa-asfc,2022-2023,655835.41,586514.92
cer-rec,2017-2018,319992.46,329883.77
cer-rec,2018-2019,319992.46,326124.52
cer-rec,2019-2020,320869.15,318309.58
cer-rec,2020-2021,192358.68,182990.17
cer-rec,2021-2022,27867.47,26390.35
cfia-acia,2020-2021,29991.58,28260.34
cic,2017-2018,969849.81,999853.47
cic,2018-2019,951538.05,969772.51
cic,2019-2020,912619.76,905343.76
cic,2020-2021,1008408.11,959320.58
cic,2021-2022,1123427.56,1043792.07
cic,2022-2023,1483764.64,1324811.02
cnsc-ccsn,2017-2018,248690.86,256378.16
cnsc-ccsn,2018-2019,248690.86,253456.55
cnsc-ccsn,2019-2020,62002.38,62194.25
cra-arc,2020-2021,450204.52,426020.23
cra-arc,2022-2023,55927.54,50187.51
crtc,2017-2018,51868.08,53471.38
crtc,2018-2019,63365.58,64565.80
crtc,2019-2020,158297.19,155456.29
crtc,2020-2021,51868.08,49395.05
crtc,2021-2022,12931.49,12246.06
csa-asc,2017-2018,14583.87,15032.81
csa-asc,2018-2019,33374.27,34013.83
csa-asc,2019-2020,56531.84,55983.28
csa-asc,2020-2021,91568.17,87211.39
csa-asc,2021-2022,96056.65,89323.08
csa-asc,2022-2023,84845.86,75934.94
csc-scc,2017-2018,108186.59,111614.09
csc-scc,2018-2019,171952.31,174866.95
csc-scc,2019-2020,318842.69,317304.27
csc-scc,2020-2021,451170.75,426389.56
csc-scc,2021-2022,751747.08,689592.73
csc-scc,2022-2023,349600.36,311777.89
csps-efpc,2017-2018,4030.62,4155.21
csps-efpc,2018-2019,4030.62,4107.86
csps-efpc,2019-2020,4041.66,4009.42
csps-efpc,2020-2021,4030.62,3838.44
csps-efpc,2021-2022,4030.62,3747.37
cta-otc,2017-2018,3318.95,3421.55
cta-otc,2018-2019,3318.95,3382.56
cta-otc,2019-2020,2500.58,2492.92
dfatd-maecd,2017-2018,68197.18,70311.14
dfatd-maecd,2018-2019,62119.63,63310.04
dfatd-maecd,2019-2020,62289.82,61792.94
dfatd-maecd,2020-2021,54157.15,51539.13
dfatd-maecd,2021-2022,22267.42,20702.59
dfatd-maecd,2022-2023,940.95,849.92
dfo-mpo,2017-2018,46470.45,47904.51
dfo-mpo,2020-2021,12707.50,12112.31
dnd-mdn,2017-2018,566601.83,584077.64
dnd-mdn,2018-2019,656393.79,668776.90
dnd-mdn,2019-2020,651565.53,647332.04
dnd-mdn,2020-2021,749072.44,713410.87
dnd-mdn,2021-2022,716919.53,667038.09
dnd-mdn,2022-2023,1275896.03,1141756.20
ec,2017-2018,130775.04,134825.85
ec,2018-2019,78925.59,80469.88
ec,2019-2020,55486.79,55052.83
ec,2020-2021,45096.13,42947.39
ec,2021-2022,21281.95,19770.62
ec,2022-2023,92669.70,82398.13
esdc-edsc,2020-2021,274539.52,259786.41
esdc-edsc,2021-2022,1583304.39,1457258.98
esdc-edsc,2022-2023,1039083.80,924420.71
fintrac-canafe,2018-2019,93058.12,93927.44
fja-cmf,2017-2018,23115.56,23828.20
fja-cmf,2018-2019,10413.74,10613.30
fja-cmf,2019-2020,10824.20,10732.19
fja-cmf,2020-2021,13682.16,13029.80
fja-cmf,2021-2022,24147.63,22450.67
fja-cmf,2022-2023,23097.12,20646.31
hc-sc,2017-2018,287094.67,295904.17
hc-sc,2018-2019,424194.89,432100.36
hc-sc,2019-2020,477621.48,473497.54
hc-sc,2020-2021,532892.51,507507.71
hc-sc,2021-2022,378241.92,352274.48
