d_fiscal_year,total,total_constant_2019_dollars
2017-2018,123851135.24,127681835.63
2018-2019,123559609.73,125916309.74
2019-2020,134713833.24,133612831.59
2020-2021,130539233.59,124297996.95
2021-2022,154674535.73,143728985.26
2022-2023,156833188.84,140336216.22
