d_most_recent_category,total,percentage
11_defence,572114552.23,0.8653150364995965
6_industrial_products_and_services,40226031.20,0.06084129397143617
1_facilities_and_construction,36397193.66,0.05505023222862297
3_information_technology,8023209.95,0.01213498971400019
2_professional_services,4189372.99,0.006336366431882414
9_human_capital,144107.64,2.1796073546259627e-4
5_transportation_and_logistics,65909.29,9.968685372516374e-5
8_security_and_protection,2071.88,3.1336950021436145e-6
10_office_management,859.43,1.2998702717757198e-6
