owner_org,d_fiscal_year,total,total_constant_2019_dollars
cnsc-ccsn,2021-2022,859.43,98.90
cra-arc,2020-2021,37608.68,35831.75
cra-arc,2021-2022,93560.92,83339.74
csa-asc,2017-2018,22317.01,22700.36
csa-asc,2018-2019,227289.22,229954.01
csa-asc,2019-2020,367280.04,366527.75
csa-asc,2020-2021,366276.54,358580.24
csa-asc,2021-2022,252282.85,125634.08
csc-scc,2021-2022,139360.16,97201.74
dfo-mpo,2017-2018,680000.10,695526.21
dfo-mpo,2018-2019,1080252.23,1094253.72
dfo-mpo,2019-2020,3081855.82,3076063.16
dfo-mpo,2020-2021,1209948.23,1184524.48
dfo-mpo,2021-2022,1209948.23,919125.58
dnd-mdn,2017-2018,118193678.29,121253176.92
dnd-mdn,2018-2019,121422377.13,122971139.27
dnd-mdn,2019-2020,131129925.57,130857202.71
dnd-mdn,2020-2021,128402533.76,125720433.74
dnd-mdn,2021-2022,149438280.94,112944277.06
hc-sc,2020-2021,6210.82,5901.00
hc-sc,2021-2022,14779.45,13468.60
nrc-cnrc,2017-2018,79632.98,81295.11
nrc-cnrc,2018-2019,61149.85,61863.81
nrc-cnrc,2019-2020,74453.79,74335.46
nrc-cnrc,2020-2021,92753.31,90170.89
nrc-cnrc,2021-2022,964065.76,724944.19
pch,2021-2022,8465.42,6399.55
rcmp-grc,2017-2018,65909.29,67703.39
rcmp-grc,2020-2021,148196.76,142152.52
rcmp-grc,2021-2022,1168130.30,987127.35
ssc-spc,2017-2018,281563.06,288495.02
ssc-spc,2018-2019,768541.30,778561.75
ssc-spc,2019-2020,60318.02,60290.51
statcan,2021-2022,13503.02,5126.34
