normalized_vendor_name,original_vendor_name
THALES,Thales Canada Inc.
THALES,"Thales Canada, Systems Division"
THALES,THALES CANADA INC.
THALES,"Thales Canada, Naval Services Division"
THALES,Thales Canada
THALES,Thales Canada Inc
THALES,THALES DIGITAL SOLUTIONS INC.
THALES,"Thales Canada, Land & Joint Systems, Optronics Business Unit"
THALES,"THALES CANADA, SYSTEMS DIVISION"
THALES,"THALES CANADA, DEFENCE & SECURITY"
THALES,"THALES CANADA, LAND & JOINT SYSTEMS, OPTRONICS BUSINESS UNIT"
THALES,Thales Digital Solutions Inc.
THALES,THALES RAYTHEON SYSTEMS
THALES,"Thales Canada Inc, Optronics Division"
THALES,Thales
THALES,"Thales Canada, Naval Services BU"
THALES,THALES CANADA INC
THALES,THALES CANADA SYSTEMS DIVISION
THALES,Thales Digital Solutions
THALES,Thales Communications Inc.
THALES,"THALES CANADA, NAVAL SERVICES BU"
THALES,THALES LASER S.A.
THALES,LA SOCIETE THALES CANADA INC
THALES,Thales Optronique Canada Inc
THALES,Thales Optronique Canada
THALES,THALES DIGITAL SOLUTIONS INC
THALES,THALES E-SECURITY
THALES,THALES CANADA
THALES,THALES CANADA SYSTEM
THALES,Thales USA Inc
THALES,THALES ACOUSTICS
THALES,THALES DIS CANADA INC
THALES,Thales Defense Security Inc
THALES,THALES Defence Deutschland GmbH
THALES,Thales Canada Systems Division
THALES,"Thales Defense & Security, Inc.."
THALES,THALES DIS CANADA INC.
THALES,Thales DIS Canada Inc
THALES,Thales Naval Services Canada Inc
THALES,THALES OPTRONIQUE S.A
THALES,Thales Norway AS
THALES,Thales Australia
THALES,THALES COMMUNICATIONS INC
THALES,Thales Canada Defence and Security
THALES,THALES Norway
THALES,Thales Dis Canada Inc.
THALES,THALES DEFENSE & SECURITY INC.
THALES,Thales communications and Security INC
THALES,Thales Air Traffic Management U.S.
THALES,Thales DIS Canada Inc.
THALES,THALES TRAINING AND SIMULATION LIMITED
THALES,THALES AVIONICS INC.
THALES,Thales E-Security
THALES,"Thales Canada Inc., Defence and Security"
THALES,Thales Defence & Security Inc
THALES,Thales Defense & Security Inc
THALES,THALES DIS CANADA
THALES,"THALES E-SECURITY, INC."
THALES,THALES LAS FRANCE S.A.S
THALES,THALES LAS FRAMCE S.A.S
THALES,Thales Defensr & Security Inc
THALES,THALES AVIONICS INC
THALES,Thales Defense Security inc
THALES,Thales Communications and security iNC
THALES,Thales Optronics Canada Inc
THALES,"Thales Canada, Defence and Security"
THALES,Thales defense Security inc
THALES,"THALES DIS CANADA, INC."
THALES,Thales Underwater Systems Ltd.
THALES,Thales Canada Systems
THALES,THALES OPTRONIQUE S.A.
THALES,Thales Communications inc
