normalized_vendor_name,original_vendor_name
FASTENAL,Fastenal
FASTENAL,Fastenal Canada Ltd
FASTENAL,Fastenal Canada
FASTENAL,FASTENAL
FASTENAL,FASTENAL CANADA
FASTENAL,FASTENAL CANADA CO
FASTENAL,FASTENAL CANADA LTD
FASTENAL,Fastenal Canada Ltd.
FASTENAL,FASTENAL Canada
FASTENAL,"Fastenal Canada, Ltd."
FASTENAL,Fastenal Kitchener
FASTENAL,Fastenal Canada LTD
FASTENAL,TENAQUIP/FASTENAL/GRAINGER/MILLSUPPLY/BRAFASCO
FASTENAL,Fastenal Canada Company
FASTENAL,Fastenal Industries & Construction
FASTENAL,fastenal canada
FASTENAL,"Fastenal Canada, Ltée"
FASTENAL,"FASTENAL CANADA, LTD."
FASTENAL,Fastenal Canada Inc
FASTENAL,Canada Fastenal
FASTENAL,Fastenal Canada Co
FASTENAL,FASTENAL CANADA COMPANY
FASTENAL,"Fastenal Canada,"
FASTENAL,fastenal
FASTENAL,FASTENAL CANADA LTD.
FASTENAL,Fastenal Canada Limited
FASTENAL,fastenal canada ltd
FASTENAL,CANADA FASTENAL
FASTENAL,"Fastenal Canada, LTD."
FASTENAL,FASTENAL CANADA CO (BC)
FASTENAL,"FASTENAL CANADA, LTD./FASTENAL CANADA, LTÉE"
FASTENAL,Fastenal Industries and Construction
FASTENAL,Fastenal Industries & Construction Supplies
FASTENAL,fastenal inc
FASTENAL,Fastenal Canaa Ltd
FASTENAL,"FASTENAL CANADA,"
FASTENAL,FASTENAL CANADA INC.
FASTENAL,Fastenal canada Ltd.
FASTENAL,Fastenal canada
FASTENAL,"Fastenal Canada, Ltd./Fastenal Canada, Ltée"
