d_fiscal_year,total,total_constant_2019_dollars
2017-2018,49439.54,50627.89
2018-2019,1057333.84,1071131.93
2019-2020,1629752.62,1610974.91
2020-2021,2055983.55,1953545.90
2021-2022,3071514.55,2868325.40
