owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,49439.54,50827.20
dfo-mpo,2018-2019,265080.94,267840.61
dfo-mpo,2019-2020,1629752.62,1611638.55
dfo-mpo,2020-2021,2055983.55,1960570.58
dfo-mpo,2021-2022,1127414.80,1054990.85
dnd-mdn,2018-2019,763420.09,775846.30
dnd-mdn,2021-2022,1944099.75,1835497.87
tc,2018-2019,28832.81,29123.59
