owner_org,d_fiscal_year,total
aafc-aac,2017-2018,23908.5
aafc-aac,2018-2019,27086.100000000002
aandc-aadnc,2017-2018,664320.4633962264
aandc-aadnc,2018-2019,129419
aandc-aadnc,2019-2020,126352.10000000002
aandc-aadnc,2020-2021,454022.74000000005
dfo-mpo,2017-2018,47000.33
dfo-mpo,2018-2019,50228.78
dfo-mpo,2019-2020,19097
dfo-mpo,2020-2021,36798.73
dnd-mdn,2017-2018,116450.12999999999
dnd-mdn,2018-2019,6000048.604377972
dnd-mdn,2019-2020,5918647.612833357
dnd-mdn,2020-2021,6004807.359207686
ijc-cmi,2017-2018,49907
nrc-cnrc,2018-2019,21810.129999999997
nrc-cnrc,2019-2020,60299.060000000005
nrc-cnrc,2020-2021,46633.69
nrcan-rncan,2018-2019,0
nrcan-rncan,2019-2020,15059.52
nrcan-rncan,2020-2021,0
phac-aspc,2017-2018,19164.8
pwgsc-tpsgc,2017-2018,1463386.0744588282
pwgsc-tpsgc,2018-2019,1157417.4134634146
pwgsc-tpsgc,2019-2020,255851.6013237578
pwgsc-tpsgc,2020-2021,1689678.3891677244
