normalized_vendor_name,original_vendor_name
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction (2000) Limited
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction (2000)
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction 2000 Ltd
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction (2000) Ltd
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction (2000) Ltd.
EMMONS MITCHELL CONSTRUCTION,EMMONS & MITCHELL CONSTRUCTION 2000 LTD.
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction 2000 Ltd.
EMMONS MITCHELL CONSTRUCTION,EMMONS & MITCHELL CONSTRUCTION
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction Limited
EMMONS MITCHELL CONSTRUCTION,Emmons & Mitchell Construction(2000
