owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,24998.99,25687.89
aandc-aadnc,2017-2018,34888.75,35891.51
cfia-acia,2017-2018,226088.43,233017.87
cfia-acia,2018-2019,210028.96,214635.22
cfia-acia,2019-2020,157448.12,155796.03
cfia-acia,2020-2021,190244.07,181373.83
cfia-acia,2021-2022,196134.89,183233.90
dfo-mpo,2018-2019,24860.00,25286.54
dfo-mpo,2020-2021,8115.75,7697.32
dfo-mpo,2021-2022,31434.25,29687.47
dnd-mdn,2020-2021,225219.17,214972.47
ec,2017-2018,2265.86,2328.30
ec,2018-2019,218264.88,220758.01
ec,2019-2020,383502.06,380380.74
ec,2020-2021,357526.93,340857.05
ec,2021-2022,42243.82,38564.73
hc-sc,2017-2018,682991.77,703843.88
hc-sc,2018-2019,811092.66,824066.84
hc-sc,2019-2020,553265.78,545045.63
hc-sc,2020-2021,409119.16,388964.52
hc-sc,2021-2022,531295.73,493174.27
ic,2020-2021,49078.71,46548.30
ic,2021-2022,365064.31,340975.16
nrcan-rncan,2018-2019,19323.00,19487.79
opc-cpvp,2020-2021,39816.00,38061.08
opc-cpvp,2021-2022,37290.00,35089.94
phac-aspc,2017-2018,24860.00,25557.33
phac-aspc,2019-2020,206758.54,203685.98
phac-aspc,2020-2021,350428.73,334250.27
phac-aspc,2021-2022,368508.73,344277.33
ps-sp,2017-2018,87629.18,90340.98
ps-sp,2019-2020,23447.50,23288.25
pwgsc-tpsgc,2017-2018,93089.31,95671.51
pwgsc-tpsgc,2018-2019,176178.40,179312.33
pwgsc-tpsgc,2019-2020,30219.43,29548.93
pwgsc-tpsgc,2020-2021,290.57,273.83
tc,2017-2018,37084.28,38286.34
tc,2018-2019,89579.88,90343.84
tc,2019-2020,400911.48,398024.73
tc,2020-2021,369113.57,351903.45
tc,2021-2022,369113.57,345402.10
