d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1213896.57,1251029.91
2018-2019,1549327.78,1575240.20
2019-2020,1755552.90,1736118.47
2020-2021,1997655.47,1900860.98
2021-2022,1940617.24,1798351.92
2022-2023,2217394.91,1976594.16
