d_fiscal_year,total,total_constant_2019_dollars
2017-2018,257287.11,264984.05
2018-2019,646300.44,657425.79
2019-2020,799312.55,790805.20
2020-2021,801522.82,766501.87
2021-2022,559305.58,516570.57
