owner_org,d_fiscal_year,total
aafc-aac,2017-2018,46789.230578981165
aafc-aac,2018-2019,236520.69587790215
aafc-aac,2019-2020,9390.215395184434
aafc-aac,2020-2021,136306.60289919196
cfia-acia,2017-2018,20057.5
cfia-acia,2018-2019,204652.99149466192
cfia-acia,2019-2020,261935.92136490773
cfia-acia,2020-2021,172253.2883465543
dfo-mpo,2017-2018,7651.875
dfo-mpo,2019-2020,5590.526315789473
dfo-mpo,2020-2021,4579.473684210527
dnd-mdn,2019-2020,121282.36484939758
dnd-mdn,2020-2021,83315.79515060241
ec,2017-2018,4770.400273972603
ec,2018-2019,11721.794383561644
ec,2019-2020,10162.858403690243
ec,2020-2021,13448.760204081633
hc-sc,2020-2021,18530.63628514056
isc-sac,2020-2021,5473.745726495727
nrcan-rncan,2017-2018,11654.06
phac-aspc,2017-2018,377810.2886637459
phac-aspc,2018-2019,672847.6829226557
phac-aspc,2019-2020,674691.1012320329
phac-aspc,2020-2021,7268404.3288509995
