d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2181602.96,2237855.76
2018-2019,1733162.27,1760841.43
2019-2020,1407328.72,1394041.51
2020-2021,1197493.24,1138403.51
2021-2022,1238647.08,1149746.23
