owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,28597.11,29461.75
aafc-aac,2018-2019,36753.80,37422.60
aafc-aac,2019-2020,41881.51,41546.34
aafc-aac,2020-2021,43264.74,41247.50
aafc-aac,2021-2022,9365.59,8893.25
dfatd-maecd,2017-2018,32184.56,33167.38
dfatd-maecd,2018-2019,34798.93,35435.02
dfatd-maecd,2019-2020,95886.78,93908.47
dfatd-maecd,2020-2021,93688.86,89151.63
dfatd-maecd,2021-2022,48003.37,45002.17
dnd-mdn,2017-2018,130063.11,134055.25
dnd-mdn,2018-2019,33392.96,34042.95
dnd-mdn,2019-2020,28000.00,27775.30
dnd-mdn,2020-2021,22954.34,21897.30
dnd-mdn,2021-2022,36626.83,34686.58
hc-sc,2017-2018,2055.84,2113.03
hc-sc,2018-2019,6201.49,6314.85
hc-sc,2019-2020,6218.48,6168.58
hc-sc,2020-2021,6201.49,5912.34
hc-sc,2021-2022,5050.83,4743.44
ic,2017-2018,34499.98,35464.93
ic,2018-2019,48894.00,50013.68
ic,2020-2021,7965.85,7594.82
ic,2021-2022,19255.20,18018.27
nrc-cnrc,2017-2018,11937.00,12301.38
nrc-cnrc,2018-2019,9443.52,9615.38
nrc-cnrc,2019-2020,9574.32,9497.48
nrc-cnrc,2020-2021,9548.16,9102.97
nrc-cnrc,2021-2022,9266.79,8665.20
pc,2017-2018,26692.47,27499.69
pc,2018-2019,27343.98,27902.41
pc,2019-2020,12068.07,11971.22
pc,2020-2021,8539.97,8152.53
pc,2021-2022,30408.76,28037.78
pwgsc-tpsgc,2017-2018,1915572.89,1973981.88
pwgsc-tpsgc,2018-2019,1536333.58,1565117.93
pwgsc-tpsgc,2019-2020,1197608.10,1187686.47
pwgsc-tpsgc,2020-2021,1005329.83,958545.13
pwgsc-tpsgc,2021-2022,1080669.72,1010762.23
rcmp-grc,2019-2020,16091.46,16072.04
