d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1525111.16,1563902.70
2018-2019,468589.81,474564.20
2019-2020,1191536.12,1178451.36
2020-2021,1517611.56,1436394.29
2021-2022,1573841.13,1293275.57
