owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,298496.97,307078.83
dfo-mpo,2019-2020,216665.31,213694.02
dnd-mdn,2018-2019,286740.03,289418.65
dnd-mdn,2019-2020,76118.92,75641.57
dnd-mdn,2020-2021,13032.83,12345.21
dnd-mdn,2021-2022,544660.00,515790.29
elections,2017-2018,490309.34,505465.33
rcmp-grc,2017-2018,94918.60,97629.33
ssc-spc,2017-2018,641386.25,661347.88
ssc-spc,2018-2019,181849.78,185627.26
ssc-spc,2019-2020,898751.90,889891.79
ssc-spc,2020-2021,1504578.73,1425852.94
ssc-spc,2021-2022,1029181.13,955181.18
ssc-spc,2022-2023,1160734.69,1037887.28
