d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,286740.03
11_defence,2019-2020,76118.92
11_defence,2020-2021,13032.83
3_information_technology,2017-2018,1501381.16
3_information_technology,2018-2019,181849.78
3_information_technology,2019-2020,1115417.21
3_information_technology,2020-2021,1504578.73
9_human_capital,2017-2018,23730.00
