owner_org,d_fiscal_year,total
aafc-aac,2017-2018,30292.521077283374
aafc-aac,2018-2019,121865.59499212276
aafc-aac,2019-2020,46695.043850733266
aafc-aac,2020-2021,57067.461763709405
cfia-acia,2017-2018,286292.33067729085
cfia-acia,2018-2019,286292.33067729085
cfia-acia,2019-2020,262500
cfia-acia,2020-2021,231243.01150442477
csa-asc,2017-2018,621797.9606894945
csa-asc,2018-2019,1034258.3849945012
csa-asc,2019-2020,835160.6428959566
csa-asc,2020-2021,58452.799999999996
csc-scc,2017-2018,347278.9855072464
csc-scc,2018-2019,347278.9855072464
csc-scc,2019-2020,261648.5507246377
cta-otc,2019-2020,9750
dfatd-maecd,2017-2018,11865
dnd-mdn,2019-2020,229325.81
dnd-mdn,2020-2021,441132.8021917808
ec,2017-2018,76179.92814172285
ec,2018-2019,59727.08225176328
ec,2019-2020,68923.13066537637
ec,2020-2021,96928.41085084033
hc-sc,2019-2020,66146.81
nrc-cnrc,2019-2020,62328.44696969697
nrc-cnrc,2020-2021,72061.55303030304
nrcan-rncan,2019-2020,76930.72676056338
nrcan-rncan,2020-2021,16478.87323943662
pc,2017-2018,5825.590909090909
pc,2018-2019,13021.909090909092
pc,2019-2020,59966.22290076336
pc,2020-2021,16985.657099236643
phac-aspc,2017-2018,301932.0840562675
phac-aspc,2018-2019,286038.4227979894
phac-aspc,2019-2020,296797.18645021645
phac-aspc,2020-2021,488919.3673703932
wage,2020-2021,24931.5
