d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1690577.10,1734104.99
2018-2019,2157595.41,2190830.65
2019-2020,2285310.23,2260480.18
2020-2021,1513314.13,1440666.62
2021-2022,1396944.86,1292644.20
